profile,scenario_id,objective_ry_offset,a_true,rep,budget,algorithm,estimate,abs_error,normalized_abs_error,k_max_budget,time_to_budget_seconds
realistic,3,0.48,0.530324472540106,15,3846,BIQAE,0.5100255159516496,0.020298956588456374,0.038276484755134996,13,0.42968845823459406
realistic,3,0.48,0.530324472540106,15,3846,BAE,0.53908465049913,0.008760177959024062,0.016518524813809287,13,15.354011455325683
realistic,3,0.48,0.530324472540106,15,7595,CABIQAE_latentt,0.5307208665657889,0.00039639402568292237,0.0007474556544304014,7,1.147390915156551
realistic,3,0.48,0.530324472540106,15,7595,BIQAE,0.5004874042223467,0.02983706831775923,0.05626191108030149,39,0.8485397400654555
realistic,3,0.48,0.530324472540106,15,7595,BAE,0.5346129271768668,0.004288454636760863,0.008086473204263731,13,30.320779252001703
realistic,3,0.48,0.530324472540106,15,15000,CABIQAE_latentt,0.5310728581060766,0.0007483855659706773,0.0014111842932424364,7,2.2660781734494093
realistic,3,0.48,0.530324472540106,15,15000,BIQAE,0.5004874042223467,0.02983706831775923,0.05626191108030149,39,1.6758520211957646
realistic,3,0.48,0.530324472540106,15,15000,BAE,0.5331090363425345,0.00278456380242853,0.005250679436103049,13,59.883039997370055
realistic,3,0.48,0.530324472540106,16,128,CABIQAE_latentt,0.47604340279593005,0.0542810697441759,0.10235445006749312,1,0.018312954958643733
realistic,3,0.48,0.530324472540106,16,128,BIQAE,0.5449190712460894,0.014594598705983453,0.02752013052703264,1,0.013095372019895387
realistic,3,0.48,0.530324472540106,16,128,BAE,0.4528116561805783,0.07751281635952767,0.14616111526640088,1,0.5015792139198635
realistic,3,0.48,0.530324472540106,16,253,CABIQAE_latentt,0.47604340279593005,0.0542810697441759,0.10235445006749312,1,0.03619670003544425
realistic,3,0.48,0.530324472540106,16,253,BIQAE,0.5449190712460894,0.014594598705983453,0.02752013052703264,1,0.025883821258074473
realistic,3,0.48,0.530324472540106,16,253,BAE,0.4528116561805783,0.07751281635952767,0.14616111526640088,1,0.9914026650134802
realistic,3,0.48,0.530324472540106,16,499,CABIQAE_latentt,0.47604340279593005,0.0542810697441759,0.10235445006749312,1,0.07139191034658768
realistic,3,0.48,0.530324472540106,16,499,BIQAE,0.5449190712460894,0.014594598705983453,0.02752013052703264,1,0.05105148935881092
realistic,3,0.48,0.530324472540106,16,499,BAE,0.560044877151848,0.02972040461174208,0.05604192555812039,3,1.9553752167657177
realistic,3,0.48,0.530324472540106,16,986,CABIQAE_latentt,0.493920391781002,0.03640408075910395,0.06864491956167623,3,0.14106698116580252
realistic,3,0.48,0.530324472540106,16,986,BIQAE,0.5138605526699064,0.016463919870199573,0.03104499362690543,3,0.10087528759075666
realistic,3,0.48,0.530324472540106,16,986,BAE,0.560044877151848,0.02972040461174208,0.05604192555812039,3,3.863727382226448
realistic,3,0.48,0.530324472540106,16,1947,CABIQAE_latentt,0.5134049661665346,0.016919506373571314,0.03190406486906329,7,0.2785572133162449
realistic,3,0.48,0.530324472540106,16,1947,BIQAE,0.5138605526699064,0.016463919870199573,0.03104499362690543,3,0.1991928853338775
realistic,3,0.48,0.530324472540106,16,1947,BAE,0.5392661295152714,0.008941656975165468,0.01686072855046163,7,7.629490074234174
realistic,3,0.48,0.530324472540106,16,3846,CABIQAE_latentt,0.5219244550199517,0.00840001752015429,0.01583939258907015,7,0.5502470685229984
realistic,3,0.48,0.530324472540106,16,3846,BIQAE,0.5098518615688624,0.020472610971243532,0.03860393406547024,13,0.3934750061602942
realistic,3,0.48,0.530324472540106,16,3846,BAE,0.5329913236528667,0.002666851112760771,0.005028715910444977,9,15.070887943248398
realistic,3,0.48,0.530324472540106,16,7595,CABIQAE_latentt,0.5232216614787514,0.007102811061354575,0.013393330742090962,7,1.0866163508663997
realistic,3,0.48,0.530324472540106,16,7595,BIQAE,0.5028503935526576,0.027474078987448358,0.051806168506339526,41,0.7770261757117615
realistic,3,0.48,0.530324472540106,16,7595,BAE,0.5297066625968203,0.000617809943285641,0.0011649659317559005,11,29.76167288844815
realistic,3,0.48,0.530324472540106,16,15000,CABIQAE_latentt,0.5229392442074937,0.007385228332612237,0.013925867492478818,7,2.1460494092160625
realistic,3,0.48,0.530324472540106,16,15000,BIQAE,0.5028503935526576,0.027474078987448358,0.051806168506339526,41,1.5346139085814907
realistic,3,0.48,0.530324472540106,16,15000,BAE,0.5315450334978364,0.0012205609577304877,0.002301536174418544,11,58.77881413123401
realistic,3,0.48,0.530324472540106,17,128,CABIQAE_latentt,0.539928073663926,0.009603601123820082,0.01810891561881261,1,0.019621874486506295
realistic,3,0.48,0.530324472540106,17,128,BIQAE,0.5074865033540804,0.022837969186025542,0.04306414349810797,1,0.013590302230914895
realistic,3,0.48,0.530324472540106,17,128,BAE,0.5715866538057555,0.04126218126564951,0.0778055386884471,1,0.45486342538651786
realistic,3,0.48,0.530324472540106,17,253,CABIQAE_latentt,0.539928073663926,0.009603601123820082,0.01810891561881261,1,0.03878386128973509
realistic,3,0.48,0.530324472540106,17,253,BIQAE,0.5074865033540804,0.022837969186025542,0.04306414349810797,1,0.026862081753292723
realistic,3,0.48,0.530324472540106,17,253,BAE,0.5715866538057555,0.04126218126564951,0.0778055386884471,1,0.8990659892405393
realistic,3,0.48,0.530324472540106,17,499,CABIQAE_latentt,0.539928073663926,0.009603601123820082,0.01810891561881261,1,0.07649465131848937
realistic,3,0.48,0.530324472540106,17,499,BIQAE,0.5074865033540804,0.022837969186025542,0.04306414349810797,1,0.05298094385333229
realistic,3,0.48,0.530324472540106,17,499,BAE,0.5715866538057555,0.04126218126564951,0.0778055386884471,1,1.7732566349052534
realistic,3,0.48,0.530324472540106,17,986,CABIQAE_latentt,0.5396035483279185,0.009279075787812507,0.017496978299659318,3,0.15114975190386878
realistic,3,0.48,0.530324472540106,17,986,BIQAE,0.5243357290007217,0.005988743539384278,0.011292602641360054,5,0.10468779687251631
realistic,3,0.48,0.530324472540106,17,986,BAE,0.6038469716590575,0.07352249911895159,0.13863682127811183,5,3.503869823680521
realistic,3,0.48,0.530324472540106,17,1947,CABIQAE_latentt,0.542201709563964,0.011877237023858012,0.022396169965472962,3,0.2984671064470918
realistic,3,0.48,0.530324472540106,17,1947,BIQAE,0.5243357290007217,0.005988743539384278,0.011292602641360054,5,0.20672123784055704
realistic,3,0.48,0.530324472540106,17,1947,BAE,0.5337459627914283,0.0034214902513223233,0.006451692178062878,9,6.918899134590237
realistic,3,0.48,0.530324472540106,17,3846,CABIQAE_latentt,0.5314771464281045,0.0011526738879985565,0.002173525733175335,7,0.5895760099617438
realistic,3,0.48,0.530324472540106,17,3846,BIQAE,0.507371574476842,0.02295289806326395,0.043280857761147595,15,0.40834611234452095
realistic,3,0.48,0.530324472540106,17,3846,BAE,0.5283465567601673,0.001977915779938666,0.0037296332384304316,11,13.66722448466053
realistic,3,0.48,0.530324472540106,17,7595,CABIQAE_latentt,0.5331004290233576,0.0027759564832516848,0.005234449147623962,7,1.164282318164182
realistic,3,0.48,0.530324472540106,17,7595,BIQAE,0.507371574476842,0.02295289806326395,0.043280857761147595,15,0.8063933237796768
realistic,3,0.48,0.530324472540106,17,7595,BAE,0.5262770749975914,0.004047397542514597,0.0076319267770704495,11,26.98974777977034
realistic,3,0.48,0.530324472540106,17,15000,CABIQAE_latentt,0.5316911550525623,0.0013666825124563076,0.0025770685367587894,7,2.299438416387456
realistic,3,0.48,0.530324472540106,17,15000,BIQAE,0.5016823469072311,0.028642125632874826,0.05400868169573064,51,1.5926135426853394
realistic,3,0.48,0.530324472540106,17,15000,BAE,0.5284158586038417,0.0019086139362642918,0.003598955045620589,11,53.304307662482564
realistic,3,0.48,0.530324472540106,18,128,CABIQAE_latentt,0.5159711804096228,0.014353292130483197,0.027065113668496083,1,0.01873942443414073
realistic,3,0.48,0.530324472540106,18,128,BIQAE,0.5524056055338246,0.02208113299371861,0.04163702438236757,1,0.01245196437754952
realistic,3,0.48,0.530324472540106,18,128,BAE,0.5681918662730866,0.03786739373298065,0.07140419817250074,1,0.4592797904582647
realistic,3,0.48,0.530324472540106,18,253,CABIQAE_latentt,0.5159711804096228,0.014353292130483197,0.027065113668496083,1,0.037039643608106285
realistic,3,0.48,0.530324472540106,18,253,BIQAE,0.5524056055338246,0.02208113299371861,0.04163702438236757,1,0.024612085840000224
realistic,3,0.48,0.530324472540106,18,253,BAE,0.5681918662730866,0.03786739373298065,0.07140419817250074,1,0.9077952108276639
realistic,3,0.48,0.530324472540106,18,499,CABIQAE_latentt,0.5159711804096228,0.014353292130483197,0.027065113668496083,1,0.0730544749424705
realistic,3,0.48,0.530324472540106,18,499,BIQAE,0.5524056055338246,0.02208113299371861,0.04163702438236757,1,0.04854320487810321
realistic,3,0.48,0.530324472540106,18,499,BAE,0.5173552573642718,0.012969215175834159,0.024455245509820138,3,1.7904735581146414
realistic,3,0.48,0.530324472540106,18,986,CABIQAE_latentt,0.5269473493956913,0.003377123144414629,0.006368031873466358,3,0.1443521288442403
realistic,3,0.48,0.530324472540106,18,986,BIQAE,0.514785493024952,0.015538979515153928,0.02930089090689434,3,0.09591903809581115
realistic,3,0.48,0.530324472540106,18,986,BAE,0.5173552573642718,0.012969215175834159,0.024455245509820138,3,3.5378896358738205
realistic,3,0.48,0.530324472540106,18,1947,CABIQAE_latentt,0.5407771851371803,0.010452712597074365,0.019710032514639188,7,0.2850442138536875
realistic,3,0.48,0.530324472540106,18,1947,BIQAE,0.514785493024952,0.015538979515153928,0.02930089090689434,3,0.18940605189913215
realistic,3,0.48,0.530324472540106,18,1947,BAE,0.5190967426257893,0.011227729914316642,0.021171434651203167,11,6.986076187673761
realistic,3,0.48,0.530324472540106,18,3846,CABIQAE_latentt,0.5347935187988411,0.004469046258735121,0.00842700363671629,7,0.5630611435445722
realistic,3,0.48,0.530324472540106,18,3846,BIQAE,0.51103985704269,0.019284615497416002,0.0363638046063537,13,0.37414261715668323
realistic,3,0.48,0.530324472540106,18,3846,BAE,0.5218503275742903,0.008474144965815666,0.015979170120562006,11,13.799922453925673
realistic,3,0.48,0.530324472540106,18,7595,CABIQAE_latentt,0.5379628181190839,0.007638345578977912,0.01440315500130019,7,1.1119213170101472
realistic,3,0.48,0.530324472540106,18,7595,BIQAE,0.5012474136909666,0.02907705884913936,0.05482880831402778,37,0.7388489800585047
realistic,3,0.48,0.530324472540106,18,7595,BAE,0.5238269013031829,0.006497571236923072,0.012252067504638288,13,27.251796941644688
realistic,3,0.48,0.530324472540106,18,15000,CABIQAE_latentt,0.5352612850811349,0.0049368125410289565,0.009309041533352222,7,2.1960263008758667
realistic,3,0.48,0.530324472540106,18,15000,BIQAE,0.5012474136909666,0.02907705884913936,0.05482880831402778,37,1.4592145754940846
realistic,3,0.48,0.530324472540106,18,15000,BAE,0.5297296693150572,0.00059480322504879,0.0011215835886280126,13,53.82185044432789
realistic,3,0.48,0.530324472540106,19,128,CABIQAE_latentt,0.5239565972040683,0.006367875336037665,0.012007507980043467,1,0.01903489264115304
realistic,3,0.48,0.530324472540106,19,128,BIQAE,0.5374325459044296,0.007108073364323619,0.013403253540757672,1,0.014290431372857853
realistic,3,0.48,0.530324472540106,19,128,BAE,0.6927837791081966,0.1624593065680906,0.30633944873400987,1,0.5029643556432469
realistic,3,0.48,0.530324472540106,19,253,CABIQAE_latentt,0.5239565972040683,0.006367875336037665,0.012007507980043467,1,0.03762365498602906
realistic,3,0.48,0.530324472540106,19,253,BIQAE,0.5374325459044296,0.007108073364323619,0.013403253540757672,1,0.02824593076041435
realistic,3,0.48,0.530324472540106,19,253,BAE,0.6927837791081966,0.1624593065680906,0.30633944873400987,1,0.9941404842011052
realistic,3,0.48,0.530324472540106,19,499,CABIQAE_latentt,0.5239565972040683,0.006367875336037665,0.012007507980043467,1,0.07420633928074505
realistic,3,0.48,0.530324472540106,19,499,BIQAE,0.5374325459044296,0.007108073364323619,0.013403253540757672,1,0.05571035355512554
realistic,3,0.48,0.530324472540106,19,499,BAE,0.5994801775739858,0.0691557050338798,0.13040262822992743,3,1.9607751052029703
realistic,3,0.48,0.530324472540106,19,986,CABIQAE_latentt,0.5285315572407623,0.001792915299343667,0.0033807892944410127,3,0.14662815737638202
realistic,3,0.48,0.530324472540106,19,986,BIQAE,0.5364799033428372,0.006155430802731288,0.011606914486236124,3,0.11008097916904566
realistic,3,0.48,0.530324472540106,19,986,BAE,0.5994801775739858,0.0691557050338798,0.13040262822992743,3,3.874397302064386
realistic,3,0.48,0.530324472540106,19,1947,CABIQAE_latentt,0.5324380713312826,0.002113598791176674,0.003985482286067484,7,0.2895385622837888
realistic,3,0.48,0.530324472540106,19,1947,BIQAE,0.5129831091539788,0.01734136338612713,0.03269953450020295,9,0.21737085846058
realistic,3,0.48,0.530324472540106,19,1947,BAE,0.5375214951233599,0.0071970225832539425,0.013570979571774647,5,7.650559378417201
realistic,3,0.48,0.530324472540106,19,3846,CABIQAE_latentt,0.5294892752065778,0.0008351973335281038,0.0015748798646378548,7,0.5719390398271452
realistic,3,0.48,0.530324472540106,19,3846,BIQAE,0.5129831091539788,0.01734136338612713,0.03269953450020295,9,0.4293828051563383
realistic,3,0.48,0.530324472540106,19,3846,BAE,0.536934334483621,0.006609861943515094,0.012463807132745927,9,15.112507123468184
realistic,3,0.48,0.530324472540106,19,7595,CABIQAE_latentt,0.5310306426052034,0.0007061700650974334,0.0013315811388357702,7,1.1294532000746667
realistic,3,0.48,0.530324472540106,19,7595,BIQAE,0.5029477078174533,0.027376764722652602,0.05162266902661601,29,0.8479361427879327
realistic,3,0.48,0.530324472540106,19,7595,BAE,0.5350358845730885,0.0047114120329825315,0.008884017760704471,9,29.84386157117547
realistic,3,0.48,0.530324472540106,19,15000,CABIQAE_latentt,0.5302847165918447,3.9755948261221974e-05,7.496532843525417e-05,7,2.230651481385122
realistic,3,0.48,0.530324472540106,19,15000,BIQAE,0.5029477078174533,0.027376764722652602,0.05162266902661601,29,1.6746599265067799
realistic,3,0.48,0.530324472540106,19,15000,BAE,0.5284477850927294,0.0018766874473765682,0.0035387532436279246,9,58.941135426943
realistic,3,0.48,0.530324472540106,20,128,CABIQAE_latentt,0.47604340279593005,0.0542810697441759,0.10235445006749312,1,0.019534480000147597
realistic,3,0.48,0.530324472540106,20,128,BIQAE,0.5598921503698392,0.02956767782973324,0.055753938127939544,1,0.013948077600449324
realistic,3,0.48,0.530324472540106,20,128,BAE,0.43481466660335744,0.09550980593674852,0.18009692345383055,1,0.4285410352478935
realistic,3,0.48,0.530324472540106,20,253,CABIQAE_latentt,0.47604340279593005,0.0542810697441759,0.10235445006749312,1,0.03861112062529173
realistic,3,0.48,0.530324472540106,20,253,BIQAE,0.5598921503698392,0.02956767782973324,0.055753938127939544,1,0.027569247132138118
realistic,3,0.48,0.530324472540106,20,253,BAE,0.43481466660335744,0.09550980593674852,0.18009692345383055,1,0.8470381399821646
realistic,3,0.48,0.530324472540106,20,499,CABIQAE_latentt,0.47604340279593005,0.0542810697441759,0.10235445006749312,1,0.0761539493755754
realistic,3,0.48,0.530324472540106,20,499,BIQAE,0.5598921503698392,0.02956767782973324,0.055753938127939544,1,0.05437570877050166
realistic,3,0.48,0.530324472540106,20,499,BAE,0.43481466660335744,0.09550980593674852,0.18009692345383055,1,1.6706404420992096
realistic,3,0.48,0.530324472540106,20,986,CABIQAE_latentt,0.5077323860455681,0.02259208649453781,0.04260049774118104,3,0.15047654125113694
realistic,3,0.48,0.530324472540106,20,986,BIQAE,0.5339192153000761,0.003594742759970182,0.0067783836992329795,3,0.1074437852659612
realistic,3,0.48,0.530324472540106,20,986,BAE,0.48448472541780346,0.04583974712230249,0.08643717100729467,5,3.3011051621439296
realistic,3,0.48,0.530324472540106,20,1947,CABIQAE_latentt,0.519560137364051,0.010764335176054907,0.020297639904296234,7,0.29713775437724504
realistic,3,0.48,0.530324472540106,20,1947,BIQAE,0.5173627181611544,0.012961754378951529,0.02444117714739497,9,0.21216333662558465
realistic,3,0.48,0.530324472540106,20,1947,BAE,0.48448472541780346,0.04583974712230249,0.08643717100729467,5,6.518510903341005
realistic,3,0.48,0.530324472540106,20,3846,CABIQAE_latentt,0.5183586194659783,0.011965853074127675,0.022563267760989013,7,0.5869500787544348
realistic,3,0.48,0.530324472540106,20,3846,BIQAE,0.5173627181611544,0.012961754378951529,0.02444117714739497,9,0.41909614415100077
realistic,3,0.48,0.530324472540106,20,3846,BAE,0.5280880614941293,0.002236411045976605,0.0042170617457361935,13,12.87631891846405
realistic,3,0.48,0.530324472540106,20,7595,CABIQAE_latentt,0.5235754599057016,0.0067490126344043055,0.012726194969050593,7,1.1590966843837578
realistic,3,0.48,0.530324472540106,20,7595,BIQAE,0.5042613791406554,0.026063093399450565,0.04914556040496422,25,0.827622260745411
realistic,3,0.48,0.530324472540106,20,7595,BAE,0.5314480300662785,0.0011235575261725472,0.002118622813672959,13,25.427884083654305
realistic,3,0.48,0.530324472540106,20,15000,CABIQAE_latentt,0.5255076727697934,0.004816799770312574,0.009082740887369293,7,2.2891968750172964
realistic,3,0.48,0.530324472540106,20,15000,BIQAE,0.5042613791406554,0.026063093399450565,0.04914556040496422,25,1.6345403438026551
realistic,3,0.48,0.530324472540106,20,15000,BAE,0.5290031138996358,0.001321358640470116,0.002491604119533043,13,50.219652568112515
realistic,3,0.48,0.530324472540106,21,128,CABIQAE_latentt,0.5638842685793625,0.03355979603925652,0.0632816280917878,1,0.020366397761016973
realistic,3,0.48,0.530324472540106,21,128,BIQAE,0.48502699184255593,0.04529748069755002,0.08541465280790786,1,0.012187207308737097
realistic,3,0.48,0.530324472540106,21,128,BAE,0.37712555186286556,0.1531989206772404,0.2888777128150628,1,0.4214574686318431
realistic,3,0.48,0.530324472540106,21,253,CABIQAE_latentt,0.5638842685793625,0.03355979603925652,0.0632816280917878,1,0.04025545807451011
realistic,3,0.48,0.530324472540106,21,253,BIQAE,0.48502699184255593,0.04529748069755002,0.08541465280790786,1,0.02408877694617567
realistic,3,0.48,0.530324472540106,21,253,BAE,0.37712555186286556,0.1531989206772404,0.2888777128150628,1,0.8330370278426273
