a_true,abs_error,algorithm,algorithm_key,budget,epsilon_target,estimate,normalized_abs_error,normalized_sq_error,phase,query_budget_actual,repetition,run_kind,runtime_wall_seconds,step_index
0.1923435405926084,0.0002956930538480229,CABIQAE_latentt,cabiqae_latentt,102016,0.001,0.19204784753876036,0.0015373173070278097,2.363344502487237e-06,iterative,102016.0,2051031,simulated_noise_v2,16.77843199999188,1000000
0.1923435405926084,0.0018957286420331343,CABIQAE_latentt,cabiqae_latentt,28288,0.0025,0.19044781195057525,0.009855951679959798,9.713978351770237e-05,iterative,28288.0,3551032,simulated_noise_v2,6.066913499991642,2500000
0.1923435405926084,0.003650450566912544,CABIQAE_latentt,cabiqae_latentt,10368,0.005,0.18869309002569584,0.018978805088361923,0.0003601950425820324,iterative,10368.0,6051033,simulated_noise_v2,2.244548999995459,5000000
0.1923435405926084,7.094923124209562e-05,CABIQAE_latentt,cabiqae_latentt,7424,0.0075,0.1922725913613663,0.00036886724151745257,1.3606304186469468e-07,iterative,7424.0,8551034,simulated_noise_v2,1.2883264999836683,7500000
0.1923435405926084,0.010135299201383563,CABIQAE_latentt,cabiqae_latentt,2816,0.01,0.18220824139122482,0.05269373315140615,0.0027766295134316,iterative,2816.0,11051035,simulated_noise_v2,0.6338536000112072,10000000
0.1923435405926084,0.002857921437357136,CABIQAE_latentt,cabiqae_latentt,384128,0.0001,0.18948561915525125,0.01485842169979772,0.00022077269540901978,iterative,384128.0,1161036,simulated_noise_v2,94.95889599999646,100000
0.1923435405926084,0.0011271419704788066,CABIQAE_latentt,cabiqae_latentt,99712,0.001,0.1934706825630872,0.005860045869001342,3.434013758679969e-05,iterative,99712.0,2061037,simulated_noise_v2,16.207655700010946,1000000
0.1923435405926084,0.0034349758929352048,CABIQAE_latentt,cabiqae_latentt,37504,0.0025,0.1957785164855436,0.017858545612460294,0.00031892765139232484,iterative,37504.0,3561038,simulated_noise_v2,6.08116329999757,2500000
0.1923435405926084,0.0005830126438185201,CABIQAE_latentt,cabiqae_latentt,13312,0.005,0.19176052794878987,0.0030311007170933033,9.187571557163537e-06,iterative,13312.0,6061039,simulated_noise_v2,2.192054699989967,5000000
0.1923435405926084,0.0053164176232604055,CABIQAE_latentt,cabiqae_latentt,6528,0.0075,0.18702712296934798,0.027640219197798792,0.0007639817173023649,iterative,6528.0,8561040,simulated_noise_v2,1.38368209998589,7500000
