a_true,algorithm,algorithm_key,amplification_factor_max,ci_high,ci_low,coverage,final_abs_error,final_estimate,final_normalized_abs_error,final_queries,k_max,objective_ry_offset,repetition,run_kind
0.07232750360492672,CABIQAE,cabiqae_latentt,9,0.07741912044305045,0.07190580572641246,1.0,0.002334959479804735,0.07466246308473146,0.03228314767448555,9728.0,4,-0.1,64,hardware_replay
0.07232750360492672,BAE,bae,31,0.07948610408137466,0.07567074227862258,0.0,0.0052509195750718995,0.07757842317999862,0.0725992093374867,18432.0,15,-0.1,64,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,9,0.07939124026796333,0.0734885332107386,0.0,0.004112383134424247,0.07643988673935097,0.05685780552979191,9728.0,4,-0.1,65,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,9,0.07862540441038936,0.07312189572676944,0.0,0.0035461464636526857,0.0758736500685794,0.04902901782733634,9728.0,4,-0.1,66,hardware_replay
0.07232750360492672,BIQAE,biqae,21,0.07249646805990671,0.0671176949528435,1.0,0.0025204220985516196,0.0698070815063751,0.03484735367501245,3200.0,10,-0.1,66,hardware_replay
0.07232750360492672,BAE,bae,31,0.07915317929734214,0.07524284922477312,0.0,0.004870510656130908,0.07719801426105763,0.06733967596524573,16768.0,15,-0.1,66,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,9,0.08050032201645826,0.07462420243204358,0.0,0.005234758619324195,0.07756226222425092,0.07237576797780727,9728.0,4,-0.1,67,hardware_replay
0.07232750360492672,BAE,bae,25,0.07953791562569723,0.07612119039024862,0.0,0.0055020494030462025,0.07782955300797292,0.07607133011392114,17408.0,12,-0.1,67,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,9,0.07826025251586471,0.07250538228681752,0.0,0.0030553137964143967,0.07538281740134112,0.04224276581013199,9728.0,4,-0.1,68,hardware_replay
0.07232750360492672,BAE,bae,25,0.08049534150418855,0.0766380132453077,0.0,0.006239173769821402,0.07856667737474812,0.08626281094812194,16512.0,12,-0.1,68,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,15,0.07255409180028959,0.067696239576003,1.0,0.002202337916780428,0.0701251656881463,0.03044952206300691,2688.0,7,-0.1,69,hardware_replay
0.07232750360492672,BAE,bae,25,0.08124509592093203,0.07752093961234534,0.0,0.007055514161711962,0.07938301776663868,0.09754953247455042,18176.0,12,-0.1,69,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,9,0.0788972722933071,0.07334335361031039,0.0,0.0037928093468820173,0.07612031295180874,0.05243937862973143,8576.0,4,-0.1,70,hardware_replay
