rep,T_noise,a_true,algorithm,final_queries,final_estimate,final_abs_error,final_nrmse,final_coverage,runtime_seconds,k_max
15,inf,0.2,BAE,149860,0.20001075353374098,1.0753533740970322e-05,5.376766870485161e-05,1.0,1.5075462000095285,1585
15,inf,0.2,BIQAE,222240,0.200021419711991,2.1419711990988688e-05,0.00010709855995494344,1.0,0.2964595000084955,3467
15,inf,0.2,CABIQAE_latentt,348280,0.19998975212736014,1.0247872639868039e-05,5.123936319934019e-05,1.0,0.31758619999163784,5893
16,inf,0.2,BAE,139540,0.20001321746576176,1.321746576174454e-05,6.60873288087227e-05,1.0,1.1842623999982607,1591
16,inf,0.2,BIQAE,342680,0.199996567723491,3.4322765090077922e-06,1.716138254503896e-05,1.0,0.3878353000036441,5775
16,inf,0.2,CABIQAE_latentt,280560,0.1999846528367119,1.534716328810415e-05,7.673581644052074e-05,1.0,0.25977699999930337,2791
17,inf,0.2,BAE,138380,0.19999252184640295,7.478153597056947e-06,3.7390767985284734e-05,1.0,1.1186320999986492,1595
17,inf,0.2,BIQAE,293840,0.19999563962754224,4.36037245776788e-06,2.1801862288839402e-05,1.0,0.3522159999993164,2885
17,inf,0.2,CABIQAE_latentt,284840,0.19997350104170783,2.6498958292181518e-05,0.0001324947914609076,1.0,0.3138030999980401,4749
18,inf,0.2,BAE,142500,0.2000000488988492,4.889884919201393e-08,2.4449424596006963e-07,1.0,1.0911942000093404,1563
18,inf,0.2,BIQAE,301000,0.20001551695534903,1.5516955349015316e-05,7.758477674507658e-05,1.0,0.3619658999959938,5057
18,inf,0.2,CABIQAE_latentt,217960,0.1999813378445494,1.866215545059946e-05,9.33107772529973e-05,1.0,0.2052724999957718,3807
19,inf,0.2,BAE,139580,0.19995286135366208,4.7138646337929746e-05,0.00023569323168964873,1.0,1.1948794000199996,1563
19,inf,0.2,BIQAE,528640,0.2000008434376499,8.434376498889229e-07,4.2171882494446145e-06,1.0,0.5748045000073034,8627
19,inf,0.2,CABIQAE_latentt,298160,0.19999121127824748,8.788721752528428e-06,4.394360876264214e-05,1.0,0.2734547999862116,4955
20,inf,0.2,BAE,139020,0.2001234339122686,0.00012343391226860012,0.0006171695613430006,0.0,1.0770154000201728,1529
20,inf,0.2,BIQAE,222120,0.2000226808515011,2.2680851501089005e-05,0.00011340425750544503,1.0,0.2884855000011157,3721
20,inf,0.2,CABIQAE_latentt,366760,0.1999884396934204,1.1560306579616597e-05,5.7801532898082986e-05,1.0,0.32964939999510534,5135
1,inf,0.8,BAE,133500,0.8000207745947953,2.0774594795214263e-05,2.596824349401783e-05,1.0,1.005169099982595,1527
1,inf,0.8,BIQAE,371240,0.7999970717250771,2.928274922986418e-06,3.6603436537330225e-06,1.0,0.4518409999727737,6473
1,inf,0.8,CABIQAE_latentt,261040,0.8000017279336771,1.7279336770315012e-06,2.1599170962893766e-06,1.0,0.24009219999425113,4575
2,inf,0.8,BAE,142940,0.799951993172174,4.800682782601928e-05,6.00085347825241e-05,1.0,1.1589949999761302,1593
2,inf,0.8,BIQAE,227520,0.7999931511343035,6.848865696573725e-06,8.561082120717156e-06,1.0,0.29277770000044256,3945
2,inf,0.8,CABIQAE_latentt,258280,0.8000043879040895,4.387904089409034e-06,5.484880111761292e-06,1.0,0.2370504999998957,4515
3,inf,0.8,BAE,141540,0.8000431515142699,4.315151426981245e-05,5.3939392837265565e-05,1.0,1.3881985000043642,1581
3,inf,0.8,BIQAE,298040,0.8000028028201401,2.8028201400909225e-06,3.503525175113653e-06,1.0,0.35020820001955144,5165
3,inf,0.8,CABIQAE_latentt,334480,0.800017972694923,1.7972694922985255e-05,2.246586865373157e-05,1.0,0.30277619999833405,3325
4,inf,0.8,BAE,139980,0.7999701203832664,2.9879616733619052e-05,3.7349520917023815e-05,0.0,1.1965275999973528,1567
4,inf,0.8,BIQAE,383840,0.8000048316831744,4.831683174333357e-06,6.039603967916696e-06,1.0,0.4417959999991581,6507
4,inf,0.8,CABIQAE_latentt,474200,0.7999945497644946,5.4502355054664164e-06,6.8127943818330206e-06,1.0,0.46874860001844354,7959
5,inf,0.8,BAE,139780,0.7999502718130598,4.9728186940267705e-05,6.216023367533463e-05,1.0,1.0040077000157908,1601
5,inf,0.8,BIQAE,296280,0.7999917751470312,8.224852968807816e-06,1.028106621100977e-05,1.0,0.3451626999885775,4853
5,inf,0.8,CABIQAE_latentt,260320,0.8000070354728581,7.0354728580745984e-06,8.794341072593248e-06,1.0,0.23927479999838397,4071
6,inf,0.8,BAE,138980,0.8000289245758605,2.892457586045616e-05,3.61557198255702e-05,1.0,1.1854019000020344,1567
6,inf,0.8,BIQAE,602920,0.8000044784376947,4.478437694688253e-06,5.5980471183603164e-06,1.0,0.6367724000010639,10131
6,inf,0.8,CABIQAE_latentt,545120,0.7999983296280815,1.6703719185606758e-06,2.0879648982008447e-06,1.0,0.48444889998063445,9247
7,inf,0.8,BAE,151380,0.7999793052953914,2.0694704608636982e-05,2.5868380760796228e-05,1.0,1.0152966000023298,1577
7,inf,0.8,BIQAE,260000,0.8000012313553568,1.231355356789976e-06,1.53919419598747e-06,1.0,0.4042594999773428,4223
7,inf,0.8,CABIQAE_latentt,327440,0.7999901777126253,9.8222873747833e-06,1.2277859218479126e-05,1.0,0.29755990000558086,3331
8,inf,0.8,BAE,135540,0.7999798527311854,2.01472688146076e-05,2.51840860182595e-05,1.0,1.1635977999831084,1581
8,inf,0.8,BIQAE,244120,0.7999994936667305,5.063332695343092e-07,6.329165869178865e-07,1.0,0.3054740999941714,3969
8,inf,0.8,CABIQAE_latentt,257120,0.800005457275619,5.45727561895859e-06,6.821594523698238e-06,1.0,0.23462289999588393,4159
9,inf,0.8,BAE,138460,0.8000754302704026,7.543027040257666e-05,9.428783800322083e-05,1.0,1.269576099992264,1581
9,inf,0.8,BIQAE,413960,0.8000003361097981,3.361097981047223e-07,4.201372476309029e-07,1.0,0.44569150000461377,7357
9,inf,0.8,CABIQAE_latentt,275680,0.7999982136722863,1.7863277137486477e-06,2.2329096421858097e-06,1.0,0.2613614999863785,4633
10,inf,0.8,BAE,141020,0.7998957111221325,0.00010428887786750884,0.00013036109733438606,1.0,1.247520999982953,1573
10,inf,0.8,BIQAE,602000,0.8000005488506576,5.488506575890284e-07,6.860633219862855e-07,1.0,0.6229447999794502,10239
10,inf,0.8,CABIQAE_latentt,275320,0.800015170307628,1.5170307627987434e-05,1.8962884534984292e-05,1.0,0.3085002000152599,4369
11,inf,0.8,BAE,109900,0.8001078487860358,0.00010784878603575798,0.00013481098254469748,1.0,1.1067482000216842,801
11,inf,0.8,BIQAE,335520,0.8000174945637113,1.7494563711251132e-05,2.1868204639063915e-05,1.0,0.3932580999971833,5595
11,inf,0.8,CABIQAE_latentt,543880,0.8000137655921922,1.3765592192127585e-05,1.720699024015948e-05,1.0,0.47583120001945645,8855
12,inf,0.8,BAE,143540,0.8000299583354225,2.9958335422408666e-05,3.744791927801083e-05,1.0,1.2900072000047658,1597
12,inf,0.8,BIQAE,452600,0.8000134610915994,1.3461091599387132e-05,1.6826364499233915e-05,1.0,0.4965848999854643,7405
12,inf,0.8,CABIQAE_latentt,306280,0.8000167895871588,1.6789587158783092e-05,2.0986983948478866e-05,1.0,0.2769894000084605,5043
13,inf,0.8,BAE,139420,0.8000237645892156,2.3764589215602427e-05,2.9705736519503034e-05,1.0,1.242721899994649,1519
13,inf,0.8,BIQAE,244080,0.7999934970655511,6.502934448926467e-06,8.128668061158084e-06,1.0,0.316907500004163,3813
13,inf,0.8,CABIQAE_latentt,223160,0.8000183303298608,1.8330329860760664e-05,2.291291232595083e-05,1.0,0.2636843000072986,3813
14,inf,0.8,BAE,143300,0.7998882911203133,0.00011170887968670051,0.00013963609960837564,1.0,1.3173688000242691,1569
14,inf,0.8,BIQAE,251600,0.7999577781191043,4.222188089575418e-05,5.277735111969273e-05,0.0,0.3179447999864351,4409
14,inf,0.8,CABIQAE_latentt,250960,0.8000100967518013,1.0096751801302872e-05,1.262093975162859e-05,1.0,0.23320440002135,4229
15,inf,0.8,BAE,105780,0.800116264583935,0.00011626458393498851,0.00014533072991873563,1.0,1.1214995000045747,797
15,inf,0.8,BIQAE,419360,0.8000014179936501,1.417993650054683e-06,1.7724920625683538e-06,1.0,0.4572875000012573,7357
15,inf,0.8,CABIQAE_latentt,320360,0.8000006202668721,6.202668720867166e-07,7.753335901083958e-07,1.0,0.28756259998772293,5561
16,inf,0.8,BAE,134500,0.8000655427279652,6.554272796510663e-05,8.192840995638329e-05,1.0,1.1199095999763813,1523
16,inf,0.8,BIQAE,335840,0.8000075041829655,7.504182965467621e-06,9.380228706834526e-06,1.0,0.3803582000255119,5805
16,inf,0.8,CABIQAE_latentt,107840,0.8001642426557565,0.00016424265575643027,0.00020530331969553783,0.0,0.1161302000109572,1897
17,inf,0.8,BAE,144020,0.8000890812049797,8.908120497963523e-05,0.00011135150622454404,1.0,1.2445644999970682,1591
17,inf,0.8,BIQAE,242200,0.7999942257537098,5.774246290224383e-06,7.217807862780479e-06,1.0,0.31144119999953546,3881
17,inf,0.8,CABIQAE_latentt,323680,0.800002683698234,2.6836982339739635e-06,3.3546227924674543e-06,1.0,0.34815960002015345,5429
18,inf,0.8,BAE,105060,0.8000379136005131,3.7913600513084234e-05,4.739200064135529e-05,1.0,0.9547132999869063,771
18,inf,0.8,BIQAE,318480,0.800003320774693,3.3207746930052906e-06,4.150968366256613e-06,1.0,0.3919824000040535,5287
18,inf,0.8,CABIQAE_latentt,332480,0.8000104307730213,1.0430773021208317e-05,1.3038466276510396e-05,1.0,0.29978959998697974,5277
19,inf,0.8,BAE,137860,0.8000312686747466,3.126867474656514e-05,3.9085843433206424e-05,1.0,1.2390025000204332,1543
19,inf,0.8,BIQAE,557760,0.8000083105396328,8.310539632794267e-06,1.0388174540992834e-05,1.0,0.5929487000103109,9445
19,inf,0.8,CABIQAE_latentt,265120,0.8000155614999892,1.5561499989158456e-05,1.945187498644807e-05,1.0,0.24629569999524392,4529
20,inf,0.8,BAE,137060,0.8000013677682667,1.3677682666468627e-06,1.7097103333085784e-06,1.0,1.014670100004878,1581
20,inf,0.8,BIQAE,529880,0.8000084442626489,8.44426264889897e-06,1.0555328311123713e-05,1.0,0.5585821999993641,8979
20,inf,0.8,CABIQAE_latentt,311720,0.7999902134822319,9.786517768173297e-06,1.2233147210216622e-05,1.0,0.3410812999936752,5155
