a_true,abs_error,algorithm,algorithm_key,amplification_factor,budget,estimate,grover_power,k_max_budget,normalized_abs_error,normalized_sq_error,objective_ry_offset,query_budget,query_budget_actual,repetition,run_kind,runtime_wall_seconds,step_index,time_to_budget_seconds
0.7041348196258655,0.022666333664133287,BIQAE,biqae,1,110,0.6814684859617323,0,0,0.03219033206762421,0.0010362174786239166,0.67,110.0,110.0,0,ideal_simulation,0.012680644989308964,10,0.012680644989308964
0.7041348196258655,0.02913078173043948,BIQAE,biqae,1,120,0.6750040378954261,0,0,0.041371028556602,0.0017115620038311798,0.67,120.0,120.0,0,ideal_simulation,0.01383343089742796,11,0.01383343089742796
0.7041348196258655,0.012537142987144478,BIQAE,biqae,1,130,0.6915976766387211,0,0,0.017805031987774663,0.0003170191640856771,0.67,130.0,130.0,0,ideal_simulation,0.014986216805546957,12,0.014986216805546957
0.7041348196258655,0.011949543600839219,BIQAE,biqae,1,140,0.6921852760250263,0,0,0.016970533579334254,0.0002879990099673097,0.67,140.0,140.0,0,ideal_simulation,0.016139002713665952,13,0.016139002713665952
0.7041348196258655,0.005015233031602118,BIQAE,biqae,1,150,0.6991195865942634,0,0,0.007122546551904517,5.073066938404631e-05,0.67,150.0,150.0,0,ideal_simulation,0.01729178862178495,14,0.01729178862178495
0.7041348196258655,0.0010814350573934428,BIQAE,biqae,1,160,0.705216254683259,0,0,0.0015358352225331672,2.3587898307736023e-06,0.67,160.0,160.0,0,ideal_simulation,0.018444574529903945,15,0.018444574529903945
0.7041348196258655,0.006483519940550075,BIQAE,biqae,1,170,0.7106183395664156,0,0,0.00920778203241678,8.478324995649745e-05,0.67,170.0,170.0,0,ideal_simulation,0.019597360438022945,16,0.019597360438022945
0.7041348196258655,0.030033682307576637,BIQAE,biqae,7,240,0.7341685019334422,3,3,0.04265331222156392,0.0018193050434702198,0.67,240.0,240.0,0,ideal_simulation,0.02766686179485592,17,0.02766686179485592
0.7041348196258655,0.017548936109149427,BIQAE,biqae,7,310,0.721683755735015,3,3,0.024922693240015975,0.0006211406383359366,0.67,310.0,310.0,0,ideal_simulation,0.0357363631516889,18,0.0357363631516889
0.7041348196258655,0.008583777768239265,BIQAE,biqae,7,380,0.7127185973941048,3,3,0.012190531598480192,0.00014860906065354592,0.67,380.0,380.0,0,ideal_simulation,0.04380586450852188,19,0.04380586450852188
0.7041348196258655,0.0011353603235174647,BIQAE,biqae,15,530,0.7029994593023481,7,7,0.0016124189457364518,2.5998948565699853e-06,0.67,530.0,530.0,0,ideal_simulation,0.06109765313030682,20,0.06109765313030682
0.7041348196258655,0.0010009802944307422,BIQAE,biqae,15,680,0.7031338393314348,7,7,0.0014215747702444289,2.0208748273954325e-06,0.67,680.0,680.0,0,ideal_simulation,0.07838944175209178,21,0.07838944175209178
0.7041348196258655,0.0006874844131449231,BIQAE,biqae,37,1050,0.7034473352127206,18,18,0.0009763533828794471,9.532659282602264e-07,0.67,1050.0,1050.0,0,ideal_simulation,0.12104252035249465,22,0.12104252035249465
0.7041348196258655,7.092454473467402e-05,BIQAE,biqae,75,1800,0.7042057441706002,37,37,0.0001007258024427183,1.0145687277746499e-08,0.67,1800.0,1800.0,0,ideal_simulation,0.2075014634614194,23,0.2075014634614194
0.7041348196258655,0.0007790747343261462,BIQAE,biqae,75,2550,0.7033557448915394,37,37,0.0011064283608927324,1.2241837177877008e-06,0.67,2550.0,2550.0,0,ideal_simulation,0.2939604065703441,24,0.2939604065703441
0.7041348196258655,0.00033209699103042833,BIQAE,biqae,157,4120,0.7038027226348351,78,78,0.00047163835926603443,2.2244274193112663e-07,0.67,4120.0,4120.0,0,ideal_simulation,0.47494779414502664,25,0.47494779414502664
0.7041348196258655,0.0004917853497307112,BIQAE,biqae,157,5690,0.7036430342761348,78,78,0.0006984249834314628,4.87797457481183e-07,0.67,5690.0,5690.0,0,ideal_simulation,0.6559351817197091,26,0.6559351817197091
0.7041348196258655,0.00033038509523242165,BIQAE,biqae,389,9580,0.7038044345306331,194,194,0.0004692071546866099,2.201553540090653e-07,0.67,9580.0,9580.0,0,ideal_simulation,1.1043688999779988,27,1.1043688999779988
0.7041348196258655,0.08838051835600025,CABIQAE,cabiqae_latentt,1,10,0.6157543012698653,0,0,0.12551647197756857,0.015754384737695748,0.67,10.0,10.0,0,ideal_simulation,0.000956264373699817,0,0.000956264373699817
0.7041348196258655,0.08900244139947844,CABIQAE,cabiqae_latentt,1,20,0.6151323782263871,0,0,0.12639971624577367,0.015976888267012115,0.67,20.0,20.0,0,ideal_simulation,0.001912528747399634,1,0.001912528747399634
0.7041348196258655,0.04413813482188933,CABIQAE,cabiqae_latentt,1,30,0.6599966848039762,0,0,0.06268420988659765,0.003929310169107023,0.67,30.0,30.0,0,ideal_simulation,0.002868793121099451,2,0.002868793121099451
0.7041348196258655,0.01632886074510609,CABIQAE,cabiqae_latentt,1,40,0.6878059588807595,0,0,0.02318996347003867,0.0005377744057417272,0.67,40.0,40.0,0,ideal_simulation,0.003825057494799268,3,0.003825057494799268
0.7041348196258655,0.018024605394012405,CABIQAE,cabiqae_latentt,1,50,0.6861102142318531,0,0,0.02559823046897409,0.0006552694031427158,0.67,50.0,50.0,0,ideal_simulation,0.004781321868499085,4,0.004781321868499085
0.7041348196258655,0.0322946192859207,CABIQAE,cabiqae_latentt,1,60,0.6718402003399448,0,0,0.04586425551726032,0.002103529934152548,0.67,60.0,60.0,0,ideal_simulation,0.005737586242198902,5,0.005737586242198902
0.7041348196258655,0.0458026995968458,CABIQAE,cabiqae_latentt,1,70,0.6583321200290198,0,0,0.06504819577191562,0.004231267773181468,0.67,70.0,70.0,0,ideal_simulation,0.006693850615898719,6,0.006693850615898719
0.7041348196258655,0.049292041494437444,CABIQAE,cabiqae_latentt,1,80,0.6548427781314281,0,0,0.07000369832673271,0.004900517779420199,0.67,80.0,80.0,0,ideal_simulation,0.007650114989598536,7,0.007650114989598536
0.7041348196258655,0.056408018623449796,CABIQAE,cabiqae_latentt,1,90,0.6477268010024158,0,0,0.08010968503648433,0.0064175616366447166,0.67,90.0,90.0,0,ideal_simulation,0.008606379363298352,8,0.008606379363298352
0.7041348196258655,0.058826305148240166,CABIQAE,cabiqae_latentt,1,100,0.6453085144776254,0,0,0.08354409341594113,0.006979615544691503,0.67,100.0,100.0,0,ideal_simulation,0.00956264373699817,9,0.00956264373699817
0.7041348196258655,0.05576131952483143,CABIQAE,cabiqae_latentt,1,110,0.6483735001010341,0,0,0.07919125424653706,0.0062712547491396734,0.67,110.0,110.0,0,ideal_simulation,0.010518908110697988,10,0.010518908110697988
0.7041348196258655,0.05270067124415856,CABIQAE,cabiqae_latentt,1,120,0.651434148381707,0,0,0.07484457489570036,0.005601710391318107,0.67,120.0,120.0,0,ideal_simulation,0.011475172484397804,11,0.011475172484397804
0.7041348196258655,0.03901280354165926,CABIQAE,cabiqae_latentt,3,150,0.6651220160842063,1,1,0.055405303720654366,0.0030697476803779526,0.67,150.0,150.0,0,ideal_simulation,0.014343965605497255,12,0.014343965605497255
0.7041348196258655,0.01609326522508925,CABIQAE,cabiqae_latentt,9,240,0.6880415544007763,4,4,0.022855374818192106,0.00052236815808005,0.67,240.0,240.0,0,ideal_simulation,0.022950344968795607,13,0.022950344968795607
0.7041348196258655,0.009903995938216559,CABIQAE,cabiqae_latentt,9,330,0.694230823687649,4,4,0.01406548243627398,0.00019783779616513336,0.67,330.0,330.0,0,ideal_simulation,0.031556724332093965,14,0.031556724332093965
0.7041348196258655,0.004765453551536125,CABIQAE,cabiqae_latentt,9,420,0.6993693660743294,4,4,0.006767814087177506,4.580330751859857e-05,0.67,420.0,420.0,0,ideal_simulation,0.04016310369539231,15,0.04016310369539231
0.7041348196258655,0.0016042786529574249,CABIQAE,cabiqae_latentt,23,650,0.7025305409729081,11,11,0.002278368585450498,5.190963411167696e-06,0.67,650.0,650.0,0,ideal_simulation,0.06215718429048811,16,0.06215718429048811
0.7041348196258655,0.0013340681097641083,CABIQAE,cabiqae_latentt,23,880,0.7028007515161014,11,11,0.001894620280918576,3.589586008867998e-06,0.67,880.0,880.0,0,ideal_simulation,0.0841512648855839,17,0.0841512648855839
0.7041348196258655,0.003243637318180781,CABIQAE,cabiqae_latentt,53,1410,0.7008911823076848,26,26,0.004606557192987918,2.1220369172269205e-05,0.67,1410.0,1410.0,0,ideal_simulation,0.1348332766916742,18,0.1348332766916742
0.7041348196258655,0.0014982282206612574,CABIQAE,cabiqae_latentt,53,1940,0.7026365914052043,26,26,0.002127757609625561,4.527352445319563e-06,0.67,1940.0,1940.0,0,ideal_simulation,0.1855152884977645,19,0.1855152884977645
0.7041348196258655,0.0009732351608232603,CABIQAE,cabiqae_latentt,121,3150,0.7031615844650423,60,60,0.001382171615004607,1.910398373324551e-06,0.67,3150.0,3150.0,0,ideal_simulation,0.30122327771544233,20,0.30122327771544233
0.7041348196258655,0.0006135126155298876,CABIQAE,cabiqae_latentt,121,4360,0.7035213070103357,60,60,0.000871299924999975,7.591635593050284e-07,0.67,4360.0,4360.0,0,ideal_simulation,0.4169312669331202,21,0.4169312669331202
0.7041348196258655,0.00039456954837169267,CABIQAE,cabiqae_latentt,269,7050,0.7037402500774939,134,134,0.000560360796503918,3.1400422225848565e-07,0.67,7050.0,7050.0,0,ideal_simulation,0.674166383458371,22,0.674166383458371
0.7041348196258655,0.00017833754363738574,CABIQAE,cabiqae_latentt,269,9740,0.7039564820822282,134,134,0.0002532718716170626,6.414664095240632e-08,0.67,9740.0,9740.0,0,ideal_simulation,0.9314014999836218,23,0.9314014999836218
0.7041348196258655,0.04370712790265019,BAE,bae,1,100,0.7478419475285157,0,0,0.06207210137097538,0.0038529457686086333,0.67,100.0,100.0,1,ideal_simulation,0.041103804020103454,0,0.041103804020103454
0.7041348196258655,0.00646645710788063,BAE,bae,11,320,0.7106012767337462,5,5,0.009183549694810594,8.433758499705403e-05,0.67,320.0,320.0,1,ideal_simulation,0.13153217286433108,1,0.13153217286433108
0.7041348196258655,0.0020763191406389936,BAE,bae,43,1180,0.7062111387665045,21,21,0.0029487522598899787,8.695139890205711e-06,0.67,1180.0,1180.0,1,ideal_simulation,0.48502488743722083,2,0.48502488743722083
0.7041348196258655,0.0037997031781490387,BAE,bae,55,2280,0.7079345228040146,27,27,0.005396272236853689,2.9119754054237853e-05,0.67,2280.0,2280.0,1,ideal_simulation,0.9371667316583588,3,0.9371667316583588
0.7041348196258655,0.0005833481298259668,BAE,bae,97,4220,0.7047181677556915,48,48,0.0008284608480744108,6.863473767921861e-07,0.67,4220.0,4220.0,1,ideal_simulation,1.734580529648366,4,1.734580529648366
0.7041348196258655,0.0004760249807105321,BAE,bae,91,6040,0.7046108446065761,45,48,0.000676042382002161,4.5703330226327745e-07,0.67,6040.0,6040.0,1,ideal_simulation,2.482669762814249,5,2.482669762814249
0.7041348196258655,0.0001813412620074173,BAE,bae,97,7980,0.7039534783638581,48,48,0.00025753770010091394,6.632566697328767e-08,0.67,7980.0,7980.0,1,ideal_simulation,3.2800835608042562,6,3.2800835608042562
0.7041348196258655,1.1001917857855759e-05,BAE,bae,99,9960,0.7041238177080077,49,49,1.5624732013254945e-05,2.4413225048493185e-10,0.67,9960.0,9960.0,1,ideal_simulation,4.0939388804023045,7,4.0939388804023045
0.7041348196258655,3.319101139453995e-05,BAE,bae,99,11940,0.704101628614471,49,49,4.7137295968655027e-05,2.221924671232655e-09,0.67,11940.0,11940.0,1,ideal_simulation,4.907794200000353,8,4.907794200000353
