a_true,abs_error,algorithm,algorithm_key,confidence_interval,elapsed_runtime_seconds,epsilon_target,final_estimate,max_queries_bae,n_shots,num_queries,objective_ry_offset,phase,rel_error,repetition
0.7041348196258655,0.024687122301757958,IQAE,iqae,"[np.float64(0.6416082609162603), np.float64(0.7172871337319549)]",0.08652622500085272,0.05,0.6794476973241076,,,290,0.67,1_iterative,0.03506022087485348,0
0.7041348196258655,0.08252666558156041,CABIQAE,cabiqae_latentt,"(0.7631665130720484, 0.8101564573428035)",0.041279389000919764,0.05,0.786661485207426,,,210,0.67,1_iterative,0.11720293228136348,0
0.7041348196258655,0.00023749630744374084,BIQAE,biqae,"[np.float64(0.6952052667502931), np.float64(0.7125893798865504)]",0.2140057769993291,0.01,0.7038973233184218,,,1050,0.67,1_iterative,0.00033728811702556045,0
0.7041348196258655,0.00029200577612431555,IQAE,iqae,"[np.float64(0.6984053469858289), np.float64(0.7104483038181507)]",0.13983052399998996,0.01,0.7044268254019899,,,1290,0.67,1_iterative,0.0004147015145188668,0
0.7041348196258655,0.0003353602523548105,CABIQAE,cabiqae_latentt,"(0.6968229710306019, 0.7107759477164196)",0.14985562699985167,0.01,0.7037994593735107,,,990,0.67,1_iterative,0.00047627278613064547,0
0.7041348196258655,2.0393816715258417e-05,BIQAE,biqae,"[np.float64(0.7040567507015156), np.float64(0.704172100916785)]",16.21312993399988,0.0001,0.7041144258091503,,,156090,0.67,1_iterative,2.8962943099582053e-05,1
0.7041348196258655,1.289350221422847e-05,IQAE,iqae,"[np.float64(0.7040556394160515), np.float64(0.7042397868401081)]",10.812767559998974,0.0001,0.7041477131280798,,,108930,0.67,1_iterative,1.8311127151870282e-05,1
0.7041348196258655,4.416813146723708e-05,CABIQAE,cabiqae_latentt,"(0.7040889989096285, 0.7042689766050371)",8.652633472000161,0.0001,0.7041789877573328,,,84750,0.67,1_iterative,6.27268105995743e-05,1
0.7041348196258655,0.09215690097881513,BIQAE,biqae,"[np.float64(0.7912976420167595), np.float64(0.8012857991926018)]",0.3645410360004462,0.005,0.7962917206046807,,,1460,0.67,1_iterative,0.13087962476813986,1
0.7041348196258655,0.0006525419022519463,IQAE,iqae,"[np.float64(0.7008016140132214), np.float64(0.7087731090430135)]",0.2687002980001125,0.005,0.7047873615281175,,,2580,0.67,1_iterative,0.0009267286378461832,1
0.7041348196258655,0.0018795431556273279,CABIQAE,cabiqae_latentt,"(0.7025348734044604, 0.7094938521585253)",0.2287771880000946,0.005,0.7060143627814929,,,2110,0.67,1_iterative,0.002669294435156612,1
0.7041348196258655,1.3530211303569573e-05,BIQAE,biqae,"[np.float64(0.7033904862969774), np.float64(0.7049062133773608)]",1.3433541379999951,0.001,0.7041483498371691,,,11020,0.67,1_iterative,1.921537030473611e-05,1
