profile,phase,repetition,scenario_id,algorithm,algorithm_key,epsilon_target,objective_ry_offset,a_true,final_estimate,abs_error,rel_error,num_queries,elapsed_runtime_seconds,confidence_interval,max_queries_bae_target,n_shots,bae_kind,noise_profile
realistic,iterative,6,3,CABIQAE_latentt,cabiqae_latentt,0.001,0.85,0.8411306627427175,0.8401754705387525,0.0009551922039650051,0.001135605021044366,97920,14.008818099973723,"(0.8391875774752251, 0.84116336360228)",nan,,hardware,realistic
realistic,iterative,6,3,CABIQAE_latentt,cabiqae_latentt,0.0025,0.85,0.8411306627427175,0.839570079947765,0.0015605827949525253,0.001855339323695386,23552,3.9465439000050537,"(0.8370752137720259, 0.8420649461235041)",nan,,hardware,realistic
realistic,iterative,6,3,CABIQAE_latentt,cabiqae_latentt,0.005,0.85,0.8411306627427175,0.8399404488599594,0.0011902138827580844,0.0014150166382914794,13056,1.929505899985088,"(0.8350503361976082, 0.8448305615223107)",nan,,hardware,realistic
realistic,iterative,6,3,CABIQAE_latentt,cabiqae_latentt,0.0075,0.85,0.8411306627427175,0.8426342356514859,0.001503572908768347,0.001787561642165761,6656,1.3027240000083111,"(0.8355431182120411, 0.8497253530909307)",nan,,hardware,realistic
realistic,iterative,6,3,CABIQAE_latentt,cabiqae_latentt,0.01,0.85,0.8411306627427175,0.8438411099674832,0.0027104472247656552,0.003222385468540122,5760,0.8663438999792561,"(0.8344803007003418, 0.8532019192346244)",nan,,hardware,realistic
realistic,iterative,7,3,CABIQAE_latentt,cabiqae_latentt,0.0001,0.85,0.8411306627427175,0.8406139049251398,0.0005167578175777621,0.0006143609316211867,696960,107.42049089999637,"(0.8405140411212233, 0.8407137687290561)",nan,,hardware,realistic
realistic,iterative,7,3,CABIQAE_latentt,cabiqae_latentt,0.001,0.85,0.8411306627427175,0.8396486830800718,0.0014819796626457382,0.001761889951572294,91648,14.832541400013724,"(0.8386522131950251, 0.8406451529651183)",nan,,hardware,realistic
realistic,iterative,7,3,CABIQAE_latentt,cabiqae_latentt,0.0025,0.85,0.8411306627427175,0.8403031115063263,0.0008275512363912219,0.0009838557468500595,31616,4.993930500000715,"(0.8378916565276724, 0.8427145664849802)",nan,,hardware,realistic
realistic,iterative,7,3,CABIQAE_latentt,cabiqae_latentt,0.005,0.85,0.8411306627427175,0.8434637625983077,0.0023330998555901594,0.002773766263593937,13184,1.9906098000064958,"(0.8385015912927625, 0.848425933903853)",nan,,hardware,realistic
realistic,iterative,7,3,CABIQAE_latentt,cabiqae_latentt,0.0075,0.85,0.8411306627427175,0.8427837680632267,0.0016531053205092183,0.0019653371274313716,10112,1.584044699993683,"(0.8365728959155598, 0.8489946402108937)",nan,,hardware,realistic
realistic,iterative,7,3,CABIQAE_latentt,cabiqae_latentt,0.01,0.85,0.8411306627427175,0.8455832285880609,0.00445256584534337,0.005293548365987113,2944,0.611454900004901,"(0.8357242498789922, 0.8554422072971296)",nan,,hardware,realistic
realistic,iterative,8,3,CABIQAE_latentt,cabiqae_latentt,0.0001,0.85,0.8411306627427175,0.8403092856510018,0.0008213770917157026,0.0009765154548490678,787072,112.23779119999381,"(0.8402092932227875, 0.8404092780792162)",nan,,hardware,realistic
realistic,iterative,8,3,CABIQAE_latentt,cabiqae_latentt,0.001,0.85,0.8411306627427175,0.8399136907164992,0.0012169720262182881,0.0014468287510171673,114560,15.090781800012337,"(0.8389393638248493, 0.8408880176081491)",nan,,hardware,realistic
realistic,iterative,8,3,CABIQAE_latentt,cabiqae_latentt,0.0025,0.85,0.8411306627427175,0.8375350120088354,0.0035956507338821275,0.004274782614817068,34688,5.095013800018933,"(0.8351137562744618, 0.839956267743209)",nan,,hardware,realistic
realistic,iterative,8,3,CABIQAE_latentt,cabiqae_latentt,0.005,0.85,0.8411306627427175,0.8394003635790119,0.0017302991637055953,0.002057111029650876,9856,1.7066802000044845,"(0.8345886324167862, 0.8442120947412376)",nan,,hardware,realistic
realistic,iterative,8,3,CABIQAE_latentt,cabiqae_latentt,0.0075,0.85,0.8411306627427175,0.8414660334613087,0.00033537071859113254,0.00039871417539050615,8192,1.361892099987017,"(0.8355342507929994, 0.8473978161296178)",nan,,hardware,realistic
realistic,iterative,8,3,CABIQAE_latentt,cabiqae_latentt,0.01,0.85,0.8411306627427175,0.843705199935824,0.0025745371931065186,0.003060805303080492,4352,0.7932347000169102,"(0.8342025499124638, 0.8532078499591842)",nan,,hardware,realistic
realistic,iterative,9,3,CABIQAE_latentt,cabiqae_latentt,0.0001,0.85,0.8411306627427175,0.84084114260318,0.00028952013953753575,0.0003442035255182384,843648,119.77524529999937,"(0.8407411823063701, 0.8409411028999899)",nan,,hardware,realistic
realistic,iterative,9,3,CABIQAE_latentt,cabiqae_latentt,0.001,0.85,0.8411306627427175,0.8404090457316018,0.0007216170111157272,0.0008579130961207785,93952,15.177607799996622,"(0.8394149211909041, 0.8414031702722996)",nan,,hardware,realistic
realistic,iterative,9,3,CABIQAE_latentt,cabiqae_latentt,0.0025,0.85,0.8411306627427175,0.8398476574717637,0.0012830052709538187,0.0015253340863478429,32128,5.204835100012133,"(0.8373574936623651, 0.8423378212811624)",nan,,hardware,realistic
realistic,iterative,9,3,CABIQAE_latentt,cabiqae_latentt,0.005,0.85,0.8411306627427175,0.8372504636006082,0.003880199142109353,0.004613075368643666,8704,1.5525345000205562,"(0.8326101388783804, 0.8418907883228359)",nan,,hardware,realistic
realistic,iterative,9,3,CABIQAE_latentt,cabiqae_latentt,0.0075,0.85,0.8411306627427175,0.8414410585793517,0.0003103958366341697,0.00036902213934520735,8064,1.203147899999749,"(0.8350512722260024, 0.8478308449327011)",nan,,hardware,realistic
realistic,iterative,9,3,CABIQAE_latentt,cabiqae_latentt,0.01,0.85,0.8411306627427175,0.8398490519100263,0.0012816108326911824,0.0015236762722597328,4736,0.7662159999890719,"(0.8310584736041631, 0.8486396302158895)",nan,,hardware,realistic
realistic,iterative,10,3,CABIQAE_latentt,cabiqae_latentt,0.0001,0.85,0.8411306627427175,0.8408922211946681,0.0002384415480494173,0.00028347741749411303,635520,98.4389574000088,"(0.8407922810930437, 0.8409921612962926)",nan,,hardware,realistic
realistic,iterative,10,3,CABIQAE_latentt,cabiqae_latentt,0.001,0.85,0.8411306627427175,0.8400244597921194,0.0011062029505981563,0.0013151380630817859,97280,15.75127850001445,"(0.8390254788799362, 0.8410234407043026)",nan,,hardware,realistic
realistic,iterative,10,3,CABIQAE_latentt,cabiqae_latentt,0.0025,0.85,0.8411306627427175,0.8395428767089603,0.0015877860337571992,0.001887680599563241,31488,4.406759100005729,"(0.8371247950160849, 0.8419609584018358)",nan,,hardware,realistic
realistic,iterative,10,3,CABIQAE_latentt,cabiqae_latentt,0.005,0.85,0.8411306627427175,0.8430111769286455,0.0018805141859279395,0.0022356980540883522,12160,2.012516599992523,"(0.8384668365727771, 0.8475555172845137)",nan,,hardware,realistic
realistic,iterative,10,3,CABIQAE_latentt,cabiqae_latentt,0.0075,0.85,0.8411306627427175,0.8447386748475727,0.003608012104855174,0.004289478751244599,6784,1.1749527000065427,"(0.8374128651238479, 0.8520644845712975)",nan,,hardware,realistic
realistic,iterative,10,3,CABIQAE_latentt,cabiqae_latentt,0.01,0.85,0.8411306627427175,0.8380352331288231,0.003095429613894418,0.003680081764943622,4736,0.7611617000075057,"(0.8291275939110287, 0.8469428723466175)",nan,,hardware,realistic
realistic,iterative,11,3,CABIQAE_latentt,cabiqae_latentt,0.0001,0.85,0.8411306627427175,0.8416954764615092,0.0005648137187916902,0.0006714934359306001,751872,118.09778129999177,"(0.8415954783454465, 0.841795474577572)",nan,,hardware,realistic
realistic,iterative,11,3,CABIQAE_latentt,cabiqae_latentt,0.001,0.85,0.8411306627427175,0.8403101013165903,0.0008205614261271865,0.0009755457296629042,81664,13.274011100002099,"(0.8393122074976325, 0.8413079951355483)",nan,,hardware,realistic
realistic,iterative,11,3,CABIQAE_latentt,cabiqae_latentt,0.0025,0.85,0.8411306627427175,0.8404206322428233,0.0007100304998942653,0.0008441381718020274,31360,4.435360600007698,"(0.8379237997672391, 0.8429174647184074)",nan,,hardware,realistic
realistic,iterative,11,3,CABIQAE_latentt,cabiqae_latentt,0.005,0.85,0.8411306627427175,0.8398218005070508,0.00130886223566673,0.00155607480935109,13056,1.8693352999980561,"(0.8349558752056413, 0.8446877258084603)",nan,,hardware,realistic
realistic,iterative,11,3,CABIQAE_latentt,cabiqae_latentt,0.0075,0.85,0.8411306627427175,0.8404076026594667,0.0007230600832508483,0.000859628729849331,5376,0.9624857000017073,"(0.8335489404928239, 0.8472662648261094)",nan,,hardware,realistic
realistic,iterative,11,3,CABIQAE_latentt,cabiqae_latentt,0.01,0.85,0.8411306627427175,0.8354487856651465,0.0056818770775710625,0.00675504690204002,2816,0.49829490002593957,"(0.8263252336532458, 0.844572337677047)",nan,,hardware,realistic
realistic,iterative,12,3,CABIQAE_latentt,cabiqae_latentt,0.0001,0.85,0.8411306627427175,0.8414857994708016,0.00035513672808407115,0.00042221350833419717,828416,128.57756450001034,"(0.8413861687517376, 0.8415854301898658)",nan,,hardware,realistic
realistic,iterative,12,3,CABIQAE_latentt,cabiqae_latentt,0.001,0.85,0.8411306627427175,0.8406530917824363,0.00047757096028122614,0.0005677726201586638,121344,17.289104600000428,"(0.8396619659798235, 0.8416442175850491)",nan,,hardware,realistic
realistic,iterative,12,3,CABIQAE_latentt,cabiqae_latentt,0.0025,0.85,0.8411306627427175,0.8402797608527423,0.0008509018899752752,0.001011616776875897,30848,5.125761000002967,"(0.8378219883516232, 0.8427375333538613)",nan,,hardware,realistic
realistic,iterative,12,3,CABIQAE_latentt,cabiqae_latentt,0.005,0.85,0.8411306627427175,0.8405502412837849,0.0005804214589326673,0.000690049102525947,11264,1.9006997999968007,"(0.8357752100261072, 0.8453252725414624)",nan,,hardware,realistic
realistic,iterative,12,3,CABIQAE_latentt,cabiqae_latentt,0.0075,0.85,0.8411306627427175,0.8457169256695827,0.004586262926865148,0.005452497608291305,6528,1.057001000008313,"(0.8383166878589877, 0.8531171634801776)",nan,,hardware,realistic
realistic,iterative,12,3,CABIQAE_latentt,cabiqae_latentt,0.01,0.85,0.8411306627427175,0.8507237522602199,0.009593089517502373,0.011404993234013961,1408,0.37158169999020174,"(0.8410510458166394, 0.8603964587038004)",nan,,hardware,realistic
realistic,iterative,13,3,CABIQAE_latentt,cabiqae_latentt,0.0001,0.85,0.8411306627427175,0.8489767192738124,0.007846056531094825,0.009327987765314356,169472,24.925223400001414,"(0.8488782687190548, 0.8490751698285699)",nan,,hardware,realistic
realistic,iterative,13,3,CABIQAE_latentt,cabiqae_latentt,0.001,0.85,0.8411306627427175,0.8408735313228883,0.00025713141982919296,0.00030569735621187733,97408,15.767316600016784,"(0.8398762561004042, 0.8418708065453726)",nan,,hardware,realistic
realistic,iterative,13,3,CABIQAE_latentt,cabiqae_latentt,0.0025,0.85,0.8411306627427175,0.840658278133699,0.00047238460901855017,0.0005616066919712827,25856,4.1222708000277635,"(0.838165242227259, 0.843151314040139)",nan,,hardware,realistic
realistic,iterative,13,3,CABIQAE_latentt,cabiqae_latentt,0.005,0.85,0.8411306627427175,0.8399543521055277,0.0011763106371898147,0.0013984874042686291,24576,3.408957800013013,"(0.8349895220069713, 0.8449191822040842)",nan,,hardware,realistic
realistic,iterative,13,3,CABIQAE_latentt,cabiqae_latentt,0.0075,0.85,0.8411306627427175,0.8556082560857818,0.01447759334306431,0.01721206226849047,4992,0.9234174999874085,"(0.8490368363427407, 0.862179675828823)",nan,,hardware,realistic
realistic,iterative,13,3,CABIQAE_latentt,cabiqae_latentt,0.01,0.85,0.8411306627427175,0.8461801149700939,0.005049452227376405,0.006003172219297534,5504,0.9355058000073768,"(0.8378734014085935, 0.8544868285315944)",nan,,hardware,realistic
realistic,iterative,14,3,CABIQAE_latentt,cabiqae_latentt,0.0001,0.85,0.8411306627427175,0.8407423569622124,0.0003883057805050827,0.00046164739642104387,740352,114.21878890000517,"(0.8406423964840317, 0.8408423174403932)",nan,,hardware,realistic
realistic,iterative,14,3,CABIQAE_latentt,cabiqae_latentt,0.001,0.85,0.8411306627427175,0.8420630956223993,0.0009324328796818104,0.0011085470081917822,72064,11.708599400008097,"(0.8410639895027119, 0.8430622017420867)",nan,,hardware,realistic
realistic,iterative,14,3,CABIQAE_latentt,cabiqae_latentt,0.0025,0.85,0.8411306627427175,0.839010624774422,0.0021200379682955184,0.002520462113915337,29312,4.765586399997119,"(0.8365564342122674, 0.8414648153365766)",nan,,hardware,realistic
realistic,iterative,14,3,CABIQAE_latentt,cabiqae_latentt,0.005,0.85,0.8411306627427175,0.8393351181800754,0.0017955445626420818,0.0021346797140735048,12032,1.913958699995419,"(0.8344405672543737, 0.8442296691057772)",nan,,hardware,realistic
realistic,iterative,14,3,CABIQAE_latentt,cabiqae_latentt,0.0075,0.85,0.8411306627427175,0.8415100980928907,0.0003794353501731518,0.00045110155529927735,6400,1.0710955999966245,"(0.8359250959085309, 0.8470951002772503)",nan,,hardware,realistic
realistic,iterative,14,3,CABIQAE_latentt,cabiqae_latentt,0.01,0.85,0.8411306627427175,0.8429539596373427,0.001823296894625126,0.0021676737936051566,4096,0.720586400013417,"(0.8332769934096441, 0.8526309258650412)",nan,,hardware,realistic
