profile,scenario_id,objective_ry_offset,a_true,rep,algorithm,final_queries,final_estimate,final_abs_error,final_nrmse,coverage,runtime_seconds,k_max
realistic,2,-0.5012253030340587,0.3275653106895712,1,BAE,16292,0.3279838793122486,0.0004185686226774177,0.0012778173054902294,1.0,15.51832839997951,45
realistic,2,-0.5012253030340587,0.3275653106895712,1,BIQAE,62080,0.3397523842694121,0.012187073579840946,0.03720501891419893,0.0,7.50490900001023,741
realistic,2,-0.5012253030340587,0.3275653106895712,1,CABIQAE_latentt,22912,0.3272504043773395,0.00031490631223168863,0.0009613542763999229,1.0,3.5504758000024594,27
realistic,2,-0.5012253030340587,0.3275653106895712,2,BAE,15844,0.32477031411273677,0.0027949965768344076,0.008532639097072109,1.0,12.887953100027516,43
realistic,2,-0.5012253030340587,0.3275653106895712,2,BIQAE,47360,0.32926975740793774,0.001704446718366559,0.005203379792501405,0.0,4.893086500000209,541
realistic,2,-0.5012253030340587,0.3275653106895712,2,CABIQAE_latentt,18368,0.3297223486280355,0.0021570379384643346,0.006585062178664357,1.0,2.7607587999664247,19
realistic,2,-0.5012253030340587,0.3275653106895712,3,BAE,15012,0.3308287464069661,0.0032634357173949025,0.009962702431844538,1.0,14.92654080002103,45
realistic,2,-0.5012253030340587,0.3275653106895712,3,BIQAE,31936,0.3182053049734499,0.009360005716121278,0.028574471748602275,0.0,3.3289930999744684,363
realistic,2,-0.5012253030340587,0.3275653106895712,3,CABIQAE_latentt,19136,0.32735738260287806,0.00020792808669312102,0.0006347683344594795,1.0,2.7718253000057302,19
realistic,2,-0.5012253030340587,0.3275653106895712,4,BAE,16228,0.3296758931015632,0.0021105824119920236,0.00644324152502275,1.0,16.437509300012607,37
realistic,2,-0.5012253030340587,0.3275653106895712,4,BIQAE,49984,0.3251004487197665,0.002464861969804666,0.007524795481596582,0.0,5.225063800055068,589
realistic,2,-0.5012253030340587,0.3275653106895712,4,CABIQAE_latentt,17024,0.32346906931798175,0.004096241371589426,0.01250511344734966,0.0,3.0601277999812737,9
realistic,2,-0.5012253030340587,0.3275653106895712,5,BAE,15652,0.3300999849029004,0.002534674213329202,0.007737920135661971,1.0,15.53259529999923,45
realistic,2,-0.5012253030340587,0.3275653106895712,5,BIQAE,63680,0.3330897995690908,0.005524488879519618,0.01686530502234742,0.0,6.858889400027692,729
realistic,2,-0.5012253030340587,0.3275653106895712,5,CABIQAE_latentt,24256,0.329549720662058,0.0019844099724868336,0.0060580589816100205,1.0,2.9728681000415236,27
realistic,2,-0.5012253030340587,0.3275653106895712,6,BAE,15140,0.3274791072586806,8.620343089055238e-05,0.00026316410217273005,1.0,15.653218500025105,35
realistic,2,-0.5012253030340587,0.3275653106895712,6,BIQAE,50880,0.3247616569853921,0.0028036537041790655,0.008559067803232824,0.0,5.337335899996106,597
realistic,2,-0.5012253030340587,0.3275653106895712,6,CABIQAE_latentt,15296,0.3283246697796559,0.0007593590900847325,0.0023181914119238525,1.0,2.241541400027927,19
