profile,scenario_id,objective_ry_offset,a_true,rep,budget,algorithm,estimate,abs_error,nrmse,k_max_budget,time_to_budget_seconds
realistic,1,-0.6465633030494207,0.3223500793991444,7,8578,BIQAE,0.32836585590790407,0.006015776508759674,0.018662246089633322,45,1.2019351305844057
realistic,1,-0.6465633030494207,0.3223500793991444,7,8578,CABIQAE_latentt,0.32156676601747985,0.000783313381664541,0.0024300083410080902,35,1.312194988629505
realistic,1,-0.6465633030494207,0.3223500793991444,8,300,BAE,0.30971478757432847,0.01263529182481593,0.03919742116511316,1,0.2547416910023323
realistic,1,-0.6465633030494207,0.3223500793991444,8,300,BIQAE,0.37658656316566264,0.05423648376651824,0.16825335941475247,3,0.04065763317778185
realistic,1,-0.6465633030494207,0.3223500793991444,8,300,CABIQAE_latentt,0.28925907647527893,0.033091002923865465,0.10265548246659839,1,0.038521406250610825
realistic,1,-0.6465633030494207,0.3223500793991444,8,525,BAE,0.30971478757432847,0.01263529182481593,0.03919742116511316,1,0.4457979592540815
realistic,1,-0.6465633030494207,0.3223500793991444,8,525,BIQAE,0.37658656316566264,0.05423648376651824,0.16825335941475247,3,0.07115085806111825
realistic,1,-0.6465633030494207,0.3223500793991444,8,525,CABIQAE_latentt,0.28925907647527893,0.033091002923865465,0.10265548246659839,1,0.06741246093856895
realistic,1,-0.6465633030494207,0.3223500793991444,8,917,BAE,0.30781748767617023,0.014532591722974164,0.045083257773854725,9,0.7786604354971289
realistic,1,-0.6465633030494207,0.3223500793991444,8,917,BIQAE,0.37658656316566264,0.05423648376651824,0.16825335941475247,3,0.12427683208008652
realistic,1,-0.6465633030494207,0.3223500793991444,8,917,CABIQAE_latentt,0.3323649906409184,0.010014911241774005,0.0310684311306566,7,0.1177470984393671
realistic,1,-0.6465633030494207,0.3223500793991444,8,1604,BAE,0.30781982101259353,0.014530258386550865,0.04507601925718475,9,1.3620189078924698
realistic,1,-0.6465633030494207,0.3223500793991444,8,1604,BIQAE,0.35536250421257015,0.033012424813425756,0.10241171609127694,13,0.21738281205720697
realistic,1,-0.6465633030494207,0.3223500793991444,8,1604,CABIQAE_latentt,0.3323649906409184,0.010014911241774005,0.0310684311306566,7,0.2059611187532659
realistic,1,-0.6465633030494207,0.3223500793991444,8,2805,BAE,0.30781982101259353,0.014530258386550865,0.04507601925718475,9,2.3818348108718066
realistic,1,-0.6465633030494207,0.3223500793991444,8,2805,BIQAE,0.35536250421257015,0.033012424813425756,0.10241171609127694,13,0.38014887021226035
realistic,1,-0.6465633030494207,0.3223500793991444,8,2805,CABIQAE_latentt,0.32528673133427244,0.002936651935128043,0.009110132501291507,19,0.36017514844321125
realistic,1,-0.6465633030494207,0.3223500793991444,8,4905,BAE,0.31029200746065166,0.012058071938492732,0.03740675963526608,39,4.165026647888133
realistic,1,-0.6465633030494207,0.3223500793991444,8,4905,BIQAE,0.35402473214904207,0.03167465274989767,0.09826165642316186,53,0.6647523024567332
realistic,1,-0.6465633030494207,0.3223500793991444,8,4905,CABIQAE_latentt,0.3280344597991558,0.005684380400011402,0.017634183340692826,19,0.6298249921974871
realistic,1,-0.6465633030494207,0.3223500793991444,8,8578,BAE,0.3157746338716157,0.0065754455275287005,0.020398461014140994,57,7.283914084726687
realistic,1,-0.6465633030494207,0.3223500793991444,8,8578,BIQAE,0.35402473214904207,0.03167465274989767,0.09826165642316186,53,1.162537257996709
realistic,1,-0.6465633030494207,0.3223500793991444,8,8578,CABIQAE_latentt,0.32767307751323516,0.00532299811409076,0.01651309695351323,45,1.1014554093924656
realistic,1,-0.6465633030494207,0.3223500793991444,9,300,BAE,0.3499727056276699,0.027622626228525515,0.08569138956011324,1,0.19109270045711046
realistic,1,-0.6465633030494207,0.3223500793991444,9,300,BIQAE,0.3804412344707321,0.058091155071587686,0.18021138750723656,1,0.039216448015467954
realistic,1,-0.6465633030494207,0.3223500793991444,9,300,CABIQAE_latentt,0.34887831500591604,0.026528235606771644,0.08229635201647807,1,0.03940457286729741
